date,rain_mm,temperature_mean_c,temperature_max_c,temperature_min_c,wind_speed_2m_mps,relative_humidity_2m_pct,source,observation_type
1981-09-11,2.44,23.19,27.71,19.83,0.81,86.48,NASA POWER Daily,gridded_meteorological_proxy
1981-09-12,8.75,23.78,27.62,21.18,1.02,86.88,NASA POWER Daily,gridded_meteorological_proxy
1981-09-13,2.97,24.11,28.4,21.01,1.0,85.87,NASA POWER Daily,gridded_meteorological_proxy
1981-09-14,9.45,24.16,28.47,21.12,0.83,84.6,NASA POWER Daily,gridded_meteorological_proxy
1981-09-15,2.12,24.23,29.52,20.72,1.0,81.83,NASA POWER Daily,gridded_meteorological_proxy
1981-09-16,2.0,23.38,26.93,21.15,1.2,86.13,NASA POWER Daily,gridded_meteorological_proxy
1981-09-17,1.78,23.72,28.75,20.23,1.17,83.64,NASA POWER Daily,gridded_meteorological_proxy
1981-09-18,1.34,22.77,25.09,21.44,1.03,88.74,NASA POWER Daily,gridded_meteorological_proxy
1981-09-19,12.53,23.5,27.31,20.58,0.78,85.88,NASA POWER Daily,gridded_meteorological_proxy
1981-09-20,19.21,22.82,24.75,21.56,1.14,91.14,NASA POWER Daily,gridded_meteorological_proxy
1981-09-21,4.45,23.76,27.77,21.4,1.54,88.38,NASA POWER Daily,gridded_meteorological_proxy
1981-09-22,15.46,23.12,25.18,21.7,1.53,92.05,NASA POWER Daily,gridded_meteorological_proxy
1981-09-23,19.13,23.51,27.75,21.02,1.06,85.87,NASA POWER Daily,gridded_meteorological_proxy
1981-09-24,35.84,23.17,27.28,21.18,1.28,88.62,NASA POWER Daily,gridded_meteorological_proxy
1981-09-25,14.65,23.34,27.48,20.9,1.28,88.15,NASA POWER Daily,gridded_meteorological_proxy
1981-09-26,10.23,22.83,25.62,20.88,0.93,89.71,NASA POWER Daily,gridded_meteorological_proxy
1981-09-27,9.82,22.92,26.14,20.86,1.09,89.94,NASA POWER Daily,gridded_meteorological_proxy
1981-09-28,2.4,22.7,25.57,20.99,0.93,88.1,NASA POWER Daily,gridded_meteorological_proxy
1981-09-29,0.35,22.77,25.44,20.74,1.04,89.93,NASA POWER Daily,gridded_meteorological_proxy
1981-09-30,1.35,23.07,25.82,21.15,1.03,89.74,NASA POWER Daily,gridded_meteorological_proxy
1981-10-01,0.36,23.72,27.75,21.2,1.15,86.73,NASA POWER Daily,gridded_meteorological_proxy
1981-10-02,3.85,23.71,27.26,21.17,0.99,89.34,NASA POWER Daily,gridded_meteorological_proxy
1981-10-03,1.35,24.38,29.34,20.77,0.7,83.35,NASA POWER Daily,gridded_meteorological_proxy
1981-10-04,1.64,23.98,28.29,20.32,0.83,85.85,NASA POWER Daily,gridded_meteorological_proxy
1981-10-05,0.61,23.82,27.94,20.79,1.17,84.8,NASA POWER Daily,gridded_meteorological_proxy
1981-10-06,31.72,22.69,25.64,20.91,1.68,89.46,NASA POWER Daily,gridded_meteorological_proxy
1981-10-07,40.45,23.12,26.76,20.29,0.89,87.51,NASA POWER Daily,gridded_meteorological_proxy
1981-10-08,5.19,23.26,27.17,20.81,1.59,86.67,NASA POWER Daily,gridded_meteorological_proxy
1981-10-09,0.0,23.48,28.01,20.18,1.42,85.42,NASA POWER Daily,gridded_meteorological_proxy
1981-10-10,0.42,23.99,28.57,20.26,0.86,83.48,NASA POWER Daily,gridded_meteorological_proxy
1981-10-11,0.11,24.01,28.41,20.96,1.23,84.17,NASA POWER Daily,gridded_meteorological_proxy
1981-10-12,2.19,23.39,26.51,20.98,1.24,89.26,NASA POWER Daily,gridded_meteorological_proxy
1981-10-13,4.01,23.48,27.06,21.17,1.49,89.42,NASA POWER Daily,gridded_meteorological_proxy
1981-10-14,11.25,23.85,27.29,21.7,1.27,87.45,NASA POWER Daily,gridded_meteorological_proxy
1981-10-15,11.44,24.14,28.22,21.09,0.73,84.54,NASA POWER Daily,gridded_meteorological_proxy
1981-10-16,8.91,23.86,27.57,21.11,0.83,86.45,NASA POWER Daily,gridded_meteorological_proxy
1981-10-17,4.17,23.92,27.99,21.01,0.72,84.74,NASA POWER Daily,gridded_meteorological_proxy
1981-10-18,5.03,23.91,28.41,20.55,1.1,83.59,NASA POWER Daily,gridded_meteorological_proxy
1981-10-19,2.51,23.61,28.13,20.22,1.13,85.17,NASA POWER Daily,gridded_meteorological_proxy
1981-10-20,0.04,23.74,28.67,19.83,0.81,83.82,NASA POWER Daily,gridded_meteorological_proxy
1981-10-21,0.27,23.96,27.81,21.06,0.99,83.29,NASA POWER Daily,gridded_meteorological_proxy
1981-10-22,4.56,24.07,28.83,20.49,0.93,83.0,NASA POWER Daily,gridded_meteorological_proxy
1981-10-23,2.07,23.88,27.89,20.89,0.93,85.21,NASA POWER Daily,gridded_meteorological_proxy
1981-10-24,1.09,24.43,28.78,21.19,1.09,84.26,NASA POWER Daily,gridded_meteorological_proxy
1981-10-25,12.65,23.81,27.76,21.57,1.26,88.42,NASA POWER Daily,gridded_meteorological_proxy
1981-10-26,3.99,23.91,28.36,20.58,1.47,85.18,NASA POWER Daily,gridded_meteorological_proxy
1981-10-27,2.48,24.57,29.72,20.83,0.83,82.04,NASA POWER Daily,gridded_meteorological_proxy
1981-10-28,22.6,24.29,29.19,20.95,1.11,84.87,NASA POWER Daily,gridded_meteorological_proxy
1981-10-29,28.83,23.49,27.16,21.02,1.52,89.35,NASA POWER Daily,gridded_meteorological_proxy
1981-10-30,12.35,24.2,28.64,21.29,0.6,83.52,NASA POWER Daily,gridded_meteorological_proxy
1981-10-31,1.26,24.12,28.54,20.88,0.88,84.44,NASA POWER Daily,gridded_meteorological_proxy
1981-11-01,2.08,24.14,28.39,20.83,0.68,83.63,NASA POWER Daily,gridded_meteorological_proxy
1981-11-02,14.85,23.33,26.71,21.11,0.86,88.2,NASA POWER Daily,gridded_meteorological_proxy
1981-11-03,3.59,24.06,28.59,20.64,0.55,82.6,NASA POWER Daily,gridded_meteorological_proxy
1981-11-04,11.55,23.08,26.23,20.78,1.07,88.55,NASA POWER Daily,gridded_meteorological_proxy
1981-11-05,2.02,22.64,26.32,20.38,1.37,86.34,NASA POWER Daily,gridded_meteorological_proxy
1981-11-06,0.03,23.34,27.65,20.35,1.46,84.26,NASA POWER Daily,gridded_meteorological_proxy
1981-11-07,1.21,23.44,27.25,20.97,1.27,87.31,NASA POWER Daily,gridded_meteorological_proxy
1981-11-08,9.53,23.2,26.86,21.05,1.18,87.54,NASA POWER Daily,gridded_meteorological_proxy
1981-11-09,8.16,23.15,27.07,20.33,1.31,85.93,NASA POWER Daily,gridded_meteorological_proxy
1981-11-10,2.03,22.79,25.72,20.69,1.23,87.01,NASA POWER Daily,gridded_meteorological_proxy
1981-11-11,4.51,23.26,27.42,20.82,0.84,87.9,NASA POWER Daily,gridded_meteorological_proxy
1981-11-12,8.54,22.42,24.7,20.94,1.3,89.6,NASA POWER Daily,gridded_meteorological_proxy
1981-11-13,3.07,23.21,27.69,20.21,1.41,85.37,NASA POWER Daily,gridded_meteorological_proxy
1981-11-14,7.4,23.26,27.3,20.49,1.43,88.79,NASA POWER Daily,gridded_meteorological_proxy
1981-11-15,15.07,23.36,27.22,20.48,1.5,87.1,NASA POWER Daily,gridded_meteorological_proxy
1981-11-16,7.13,23.57,27.48,20.42,1.49,86.27,NASA POWER Daily,gridded_meteorological_proxy
1981-11-17,0.97,23.73,27.99,20.38,1.44,83.53,NASA POWER Daily,gridded_meteorological_proxy
1981-11-18,1.47,23.42,27.86,20.89,1.47,86.58,NASA POWER Daily,gridded_meteorological_proxy
1981-11-19,1.82,22.74,26.34,20.79,1.62,87.09,NASA POWER Daily,gridded_meteorological_proxy
1981-11-20,0.81,22.6,26.03,20.53,1.55,88.27,NASA POWER Daily,gridded_meteorological_proxy
1981-11-21,5.65,22.56,25.59,20.38,1.25,88.82,NASA POWER Daily,gridded_meteorological_proxy
1981-11-22,3.34,23.04,26.79,20.6,0.83,87.13,NASA POWER Daily,gridded_meteorological_proxy
1981-11-23,0.12,23.29,27.34,20.8,1.13,86.19,NASA POWER Daily,gridded_meteorological_proxy
1981-11-24,0.12,23.51,27.56,20.61,1.17,86.69,NASA POWER Daily,gridded_meteorological_proxy
1981-11-25,7.29,23.51,26.57,21.47,1.01,88.84,NASA POWER Daily,gridded_meteorological_proxy
1981-11-26,19.4,23.05,25.6,21.4,1.48,89.99,NASA POWER Daily,gridded_meteorological_proxy
1981-11-27,6.38,23.18,25.71,21.61,1.16,93.13,NASA POWER Daily,gridded_meteorological_proxy
1981-11-28,0.54,23.3,25.87,21.63,1.04,88.88,NASA POWER Daily,gridded_meteorological_proxy
1981-11-29,1.14,24.2,28.3,21.43,1.33,83.62,NASA POWER Daily,gridded_meteorological_proxy
1981-11-30,1.39,23.61,27.83,20.47,1.94,87.22,NASA POWER Daily,gridded_meteorological_proxy
1981-12-01,5.82,23.13,26.38,20.94,1.8,89.83,NASA POWER Daily,gridded_meteorological_proxy
1981-12-02,6.0,23.56,27.39,20.76,1.63,87.84,NASA POWER Daily,gridded_meteorological_proxy
1981-12-03,20.39,23.09,26.05,20.98,1.32,87.19,NASA POWER Daily,gridded_meteorological_proxy
1981-12-04,15.22,23.46,27.62,20.17,1.37,86.85,NASA POWER Daily,gridded_meteorological_proxy
1981-12-05,11.87,22.86,24.99,21.2,1.19,88.7,NASA POWER Daily,gridded_meteorological_proxy
1981-12-06,15.44,22.96,26.67,19.89,1.76,86.28,NASA POWER Daily,gridded_meteorological_proxy
1981-12-07,9.55,23.23,27.44,20.29,1.68,87.11,NASA POWER Daily,gridded_meteorological_proxy
1981-12-08,4.82,23.26,27.4,20.37,2.03,88.5,NASA POWER Daily,gridded_meteorological_proxy
1981-12-09,5.13,22.6,25.08,20.9,1.74,88.74,NASA POWER Daily,gridded_meteorological_proxy
1981-12-10,4.02,22.84,26.75,19.72,1.75,86.58,NASA POWER Daily,gridded_meteorological_proxy
1981-12-11,7.25,23.27,26.88,20.85,2.05,87.86,NASA POWER Daily,gridded_meteorological_proxy
1981-12-12,5.78,23.19,26.77,20.8,1.95,88.49,NASA POWER Daily,gridded_meteorological_proxy
1981-12-13,2.43,23.34,27.22,20.49,1.43,86.19,NASA POWER Daily,gridded_meteorological_proxy
1981-12-14,0.04,23.6,28.0,20.46,1.38,84.59,NASA POWER Daily,gridded_meteorological_proxy
1981-12-15,0.86,23.18,26.06,20.6,0.76,87.09,NASA POWER Daily,gridded_meteorological_proxy
1981-12-16,0.72,23.11,25.43,21.53,0.92,91.12,NASA POWER Daily,gridded_meteorological_proxy
1981-12-17,3.41,23.36,26.83,20.98,0.88,87.12,NASA POWER Daily,gridded_meteorological_proxy
1981-12-18,35.42,23.77,27.56,21.48,0.88,88.49,NASA POWER Daily,gridded_meteorological_proxy
1981-12-19,5.41,22.7,24.46,21.7,0.87,91.78,NASA POWER Daily,gridded_meteorological_proxy
1981-12-20,0.9,23.83,27.57,20.85,0.98,86.6,NASA POWER Daily,gridded_meteorological_proxy
1981-12-21,0.25,23.45,25.93,21.8,0.82,88.63,NASA POWER Daily,gridded_meteorological_proxy
1981-12-22,3.38,22.97,25.59,21.04,1.06,89.16,NASA POWER Daily,gridded_meteorological_proxy
1981-12-23,0.35,23.89,27.74,21.11,0.77,84.6,NASA POWER Daily,gridded_meteorological_proxy
1981-12-24,0.15,24.3,28.45,21.44,0.82,83.97,NASA POWER Daily,gridded_meteorological_proxy
1981-12-25,0.06,23.1,25.6,21.29,0.88,90.18,NASA POWER Daily,gridded_meteorological_proxy
1981-12-26,3.09,23.68,26.6,22.13,0.94,89.6,NASA POWER Daily,gridded_meteorological_proxy
1981-12-27,4.75,23.64,26.31,21.94,0.74,89.98,NASA POWER Daily,gridded_meteorological_proxy
1981-12-28,2.8,23.07,25.04,21.62,0.93,90.29,NASA POWER Daily,gridded_meteorological_proxy
1981-12-29,27.53,23.67,27.36,21.06,0.55,86.71,NASA POWER Daily,gridded_meteorological_proxy
1981-12-30,40.15,24.14,27.91,21.53,0.74,88.45,NASA POWER Daily,gridded_meteorological_proxy
1981-12-31,10.83,23.78,26.72,22.15,0.8,92.14,NASA POWER Daily,gridded_meteorological_proxy
1982-01-01,4.02,22.89,24.78,21.52,1.04,94.26,NASA POWER Daily,gridded_meteorological_proxy
1982-01-02,4.04,22.6,25.44,19.83,0.57,87.92,NASA POWER Daily,gridded_meteorological_proxy
1982-01-03,6.42,22.79,24.58,21.27,0.93,93.21,NASA POWER Daily,gridded_meteorological_proxy
1982-01-04,18.05,22.95,25.54,21.14,0.96,90.68,NASA POWER Daily,gridded_meteorological_proxy
1982-01-05,62.42,22.61,23.88,21.44,1.3,94.67,NASA POWER Daily,gridded_meteorological_proxy
1982-01-06,45.48,22.68,25.33,20.98,0.98,91.25,NASA POWER Daily,gridded_meteorological_proxy
1982-01-07,22.5,22.89,25.67,20.74,0.57,88.91,NASA POWER Daily,gridded_meteorological_proxy
1982-01-08,8.85,22.57,25.17,21.06,0.87,91.25,NASA POWER Daily,gridded_meteorological_proxy
1982-01-09,12.83,22.46,25.84,19.95,1.12,88.85,NASA POWER Daily,gridded_meteorological_proxy
1982-01-10,7.32,22.74,26.52,20.07,1.41,87.76,NASA POWER Daily,gridded_meteorological_proxy
1982-01-11,34.42,22.69,26.56,19.59,1.47,87.56,NASA POWER Daily,gridded_meteorological_proxy
1982-01-12,37.38,22.62,25.86,20.05,1.24,88.31,NASA POWER Daily,gridded_meteorological_proxy
1982-01-13,31.47,22.1,24.13,20.73,1.41,91.26,NASA POWER Daily,gridded_meteorological_proxy
1982-01-14,7.7,22.51,25.31,20.22,1.28,88.91,NASA POWER Daily,gridded_meteorological_proxy
1982-01-15,5.91,22.52,24.68,20.71,0.95,92.01,NASA POWER Daily,gridded_meteorological_proxy
1982-01-16,1.32,23.25,26.77,20.35,1.48,88.11,NASA POWER Daily,gridded_meteorological_proxy
1982-01-17,0.52,23.25,26.58,21.24,1.64,88.79,NASA POWER Daily,gridded_meteorological_proxy
1982-01-18,7.82,23.23,26.79,20.94,2.09,87.77,NASA POWER Daily,gridded_meteorological_proxy
1982-01-19,6.89,22.93,26.6,20.36,2.01,88.13,NASA POWER Daily,gridded_meteorological_proxy
1982-01-20,38.75,23.3,27.4,20.19,1.32,88.51,NASA POWER Daily,gridded_meteorological_proxy
1982-01-21,7.27,23.1,26.19,21.14,1.24,90.7,NASA POWER Daily,gridded_meteorological_proxy
1982-01-22,0.12,23.1,25.61,21.6,0.91,90.64,NASA POWER Daily,gridded_meteorological_proxy
1982-01-23,1.37,23.42,26.94,20.88,0.82,88.86,NASA POWER Daily,gridded_meteorological_proxy
1982-01-24,5.39,22.9,25.09,21.59,0.59,92.66,NASA POWER Daily,gridded_meteorological_proxy
1982-01-25,3.68,23.42,26.67,21.41,0.53,88.82,NASA POWER Daily,gridded_meteorological_proxy
1982-01-26,0.22,23.01,25.85,21.33,1.07,90.32,NASA POWER Daily,gridded_meteorological_proxy
1982-01-27,0.27,23.06,25.47,21.3,0.65,89.67,NASA POWER Daily,gridded_meteorological_proxy
1982-01-28,9.12,23.41,26.74,21.26,0.74,88.51,NASA POWER Daily,gridded_meteorological_proxy
1982-01-29,19.43,23.32,26.12,21.19,0.72,89.86,NASA POWER Daily,gridded_meteorological_proxy
1982-01-30,19.86,23.08,25.89,21.05,0.4,88.08,NASA POWER Daily,gridded_meteorological_proxy
1982-01-31,17.32,23.33,26.62,20.74,0.55,86.71,NASA POWER Daily,gridded_meteorological_proxy
1982-02-01,3.29,23.37,26.88,20.6,0.86,85.55,NASA POWER Daily,gridded_meteorological_proxy
1982-02-02,15.31,23.48,27.3,20.75,0.97,87.3,NASA POWER Daily,gridded_meteorological_proxy
1982-02-03,9.84,22.58,24.78,20.81,0.84,90.5,NASA POWER Daily,gridded_meteorological_proxy
1982-02-04,13.29,22.52,24.93,20.78,1.11,91.62,NASA POWER Daily,gridded_meteorological_proxy
1982-02-05,38.12,22.91,25.65,20.79,1.03,91.32,NASA POWER Daily,gridded_meteorological_proxy
1982-02-06,3.55,22.73,25.61,20.71,1.2,91.37,NASA POWER Daily,gridded_meteorological_proxy
1982-02-07,1.13,23.19,27.12,20.51,1.2,88.33,NASA POWER Daily,gridded_meteorological_proxy
1982-02-08,5.11,22.91,25.87,20.13,0.99,89.57,NASA POWER Daily,gridded_meteorological_proxy
1982-02-09,23.35,23.58,27.41,20.99,1.02,89.63,NASA POWER Daily,gridded_meteorological_proxy
1982-02-10,13.53,23.63,26.93,21.21,0.94,88.2,NASA POWER Daily,gridded_meteorological_proxy
1982-02-11,46.21,23.68,26.94,21.51,1.36,88.77,NASA POWER Daily,gridded_meteorological_proxy
1982-02-12,68.99,23.06,26.46,20.53,1.53,86.86,NASA POWER Daily,gridded_meteorological_proxy
1982-02-13,2.31,22.55,25.27,19.89,1.46,88.86,NASA POWER Daily,gridded_meteorological_proxy
1982-02-14,22.03,22.58,25.49,20.72,1.91,91.61,NASA POWER Daily,gridded_meteorological_proxy
1982-02-15,72.55,22.82,26.27,20.2,1.17,88.45,NASA POWER Daily,gridded_meteorological_proxy
1982-02-16,29.27,22.53,24.98,20.55,0.82,89.82,NASA POWER Daily,gridded_meteorological_proxy
1982-02-17,4.36,23.69,27.71,20.16,0.61,84.77,NASA POWER Daily,gridded_meteorological_proxy
1982-02-18,13.36,23.92,27.57,21.53,0.69,88.34,NASA POWER Daily,gridded_meteorological_proxy
1982-02-19,48.22,23.53,26.81,21.63,0.84,89.66,NASA POWER Daily,gridded_meteorological_proxy
1982-02-20,11.47,22.82,24.96,21.24,0.73,92.32,NASA POWER Daily,gridded_meteorological_proxy
1982-02-21,12.91,23.77,27.48,21.32,0.99,87.34,NASA POWER Daily,gridded_meteorological_proxy
1982-02-22,40.8,23.43,26.36,21.41,1.28,90.08,NASA POWER Daily,gridded_meteorological_proxy
1982-02-23,3.38,23.82,28.02,20.71,1.44,86.78,NASA POWER Daily,gridded_meteorological_proxy
1982-02-24,25.37,23.06,25.72,20.89,1.42,89.87,NASA POWER Daily,gridded_meteorological_proxy
1982-02-25,19.3,23.95,27.88,20.84,1.28,86.47,NASA POWER Daily,gridded_meteorological_proxy
1982-02-26,22.13,24.18,28.09,21.29,0.98,85.49,NASA POWER Daily,gridded_meteorological_proxy
1982-02-27,18.09,23.54,26.23,21.49,0.88,89.5,NASA POWER Daily,gridded_meteorological_proxy
1982-02-28,11.86,23.47,26.83,20.98,1.07,88.08,NASA POWER Daily,gridded_meteorological_proxy
1982-03-01,16.2,22.72,24.72,21.22,1.13,92.16,NASA POWER Daily,gridded_meteorological_proxy
1982-03-02,48.54,22.5,25.13,20.87,0.89,89.28,NASA POWER Daily,gridded_meteorological_proxy
1982-03-03,11.69,23.43,26.7,20.72,0.79,87.27,NASA POWER Daily,gridded_meteorological_proxy
1982-03-04,0.07,22.99,25.61,21.14,1.05,88.27,NASA POWER Daily,gridded_meteorological_proxy
1982-03-05,15.71,22.8,26.28,20.46,1.0,88.36,NASA POWER Daily,gridded_meteorological_proxy
1982-03-06,4.18,22.94,26.61,19.97,1.74,88.97,NASA POWER Daily,gridded_meteorological_proxy
1982-03-07,0.02,22.54,25.09,20.79,1.5,90.58,NASA POWER Daily,gridded_meteorological_proxy
1982-03-08,0.27,23.35,27.59,20.03,1.11,85.64,NASA POWER Daily,gridded_meteorological_proxy
1982-03-09,0.05,23.7,27.36,21.14,1.15,85.94,NASA POWER Daily,gridded_meteorological_proxy
1982-03-10,1.41,22.85,25.96,20.76,1.24,88.13,NASA POWER Daily,gridded_meteorological_proxy
1982-03-11,0.1,23.54,27.94,19.91,1.17,84.06,NASA POWER Daily,gridded_meteorological_proxy
1982-03-12,0.07,22.76,24.79,21.64,0.93,89.7,NASA POWER Daily,gridded_meteorological_proxy
1982-03-13,0.03,22.9,25.67,20.72,0.99,87.24,NASA POWER Daily,gridded_meteorological_proxy
1982-03-14,15.75,22.53,25.03,20.91,1.12,89.39,NASA POWER Daily,gridded_meteorological_proxy
1982-03-15,4.03,23.18,27.39,20.05,1.34,85.36,NASA POWER Daily,gridded_meteorological_proxy
1982-03-16,0.0,23.86,28.31,20.51,1.03,84.41,NASA POWER Daily,gridded_meteorological_proxy
1982-03-17,0.0,23.85,27.76,21.21,0.93,86.98,NASA POWER Daily,gridded_meteorological_proxy
1982-03-18,0.06,23.97,27.54,21.65,1.04,87.15,NASA POWER Daily,gridded_meteorological_proxy
1982-03-19,1.76,23.56,26.89,21.07,1.35,89.05,NASA POWER Daily,gridded_meteorological_proxy
1982-03-20,0.12,23.92,27.58,21.2,1.6,87.32,NASA POWER Daily,gridded_meteorological_proxy
1982-03-21,0.0,23.03,25.66,21.01,1.24,89.05,NASA POWER Daily,gridded_meteorological_proxy
1982-03-22,0.7,23.35,27.76,20.2,1.11,84.02,NASA POWER Daily,gridded_meteorological_proxy
1982-03-23,0.23,23.59,28.13,20.19,1.17,83.58,NASA POWER Daily,gridded_meteorological_proxy
1982-03-24,4.69,22.77,25.24,20.6,1.45,90.09,NASA POWER Daily,gridded_meteorological_proxy
1982-03-25,4.01,23.57,27.51,20.76,1.79,88.8,NASA POWER Daily,gridded_meteorological_proxy
1982-03-26,0.0,23.8,28.06,20.24,1.42,86.64,NASA POWER Daily,gridded_meteorological_proxy
1982-03-27,0.0,24.39,28.95,20.52,1.09,83.81,NASA POWER Daily,gridded_meteorological_proxy
1982-03-28,0.0,23.43,26.49,21.26,0.85,86.24,NASA POWER Daily,gridded_meteorological_proxy
1982-03-29,0.01,23.89,28.83,20.35,0.8,81.9,NASA POWER Daily,gridded_meteorological_proxy
1982-03-30,0.0,23.94,28.8,20.16,0.79,82.07,NASA POWER Daily,gridded_meteorological_proxy
1982-03-31,0.02,23.91,28.42,20.41,0.88,83.94,NASA POWER Daily,gridded_meteorological_proxy
1982-04-01,0.01,24.09,28.03,21.65,1.03,85.36,NASA POWER Daily,gridded_meteorological_proxy
1982-04-02,11.2,24.44,28.77,20.92,0.76,87.3,NASA POWER Daily,gridded_meteorological_proxy
1982-04-03,2.53,24.22,28.34,21.44,1.15,85.79,NASA POWER Daily,gridded_meteorological_proxy
1982-04-04,0.68,24.0,27.45,21.64,1.02,88.49,NASA POWER Daily,gridded_meteorological_proxy
1982-04-05,0.29,23.97,27.82,21.63,1.04,86.12,NASA POWER Daily,gridded_meteorological_proxy
1982-04-06,0.01,24.09,28.81,20.29,0.76,81.46,NASA POWER Daily,gridded_meteorological_proxy
1982-04-07,0.01,23.95,28.49,20.46,1.13,84.4,NASA POWER Daily,gridded_meteorological_proxy
1982-04-08,0.0,23.63,27.45,20.96,0.85,85.92,NASA POWER Daily,gridded_meteorological_proxy
1982-04-09,0.0,23.12,25.03,21.52,0.71,89.31,NASA POWER Daily,gridded_meteorological_proxy
1982-04-10,0.0,24.23,28.33,21.26,0.78,85.74,NASA POWER Daily,gridded_meteorological_proxy
1982-04-11,6.71,23.33,25.66,21.75,0.63,90.11,NASA POWER Daily,gridded_meteorological_proxy
1982-04-12,1.57,24.42,28.59,21.16,0.87,84.55,NASA POWER Daily,gridded_meteorological_proxy
1982-04-13,0.12,24.43,28.62,21.24,0.8,84.45,NASA POWER Daily,gridded_meteorological_proxy
1982-04-14,0.02,24.9,29.41,21.12,0.48,78.78,NASA POWER Daily,gridded_meteorological_proxy
1982-04-15,23.51,24.21,28.22,21.4,1.18,86.6,NASA POWER Daily,gridded_meteorological_proxy
1982-04-16,6.76,24.3,28.3,21.39,0.96,86.11,NASA POWER Daily,gridded_meteorological_proxy
1982-04-17,0.17,24.1,27.34,21.91,1.07,85.5,NASA POWER Daily,gridded_meteorological_proxy
1982-04-18,0.04,23.93,27.49,21.42,1.37,86.68,NASA POWER Daily,gridded_meteorological_proxy
1982-04-19,0.36,23.98,27.46,21.44,1.52,87.67,NASA POWER Daily,gridded_meteorological_proxy
1982-04-20,5.12,23.83,26.68,22.11,1.56,89.75,NASA POWER Daily,gridded_meteorological_proxy
1982-04-21,8.09,24.39,28.17,21.6,0.81,87.13,NASA POWER Daily,gridded_meteorological_proxy
1982-04-22,4.86,24.0,26.69,21.82,0.7,88.75,NASA POWER Daily,gridded_meteorological_proxy
1982-04-23,1.59,24.59,28.37,21.87,0.82,86.11,NASA POWER Daily,gridded_meteorological_proxy
1982-04-24,1.34,24.47,28.35,21.7,1.14,87.69,NASA POWER Daily,gridded_meteorological_proxy
1982-04-25,5.25,23.51,25.77,21.83,0.57,90.42,NASA POWER Daily,gridded_meteorological_proxy
1982-04-26,8.06,22.8,25.39,20.61,0.61,88.86,NASA POWER Daily,gridded_meteorological_proxy
1982-04-27,1.03,24.26,28.35,21.17,0.65,85.65,NASA POWER Daily,gridded_meteorological_proxy
1982-04-28,0.46,24.43,27.65,21.98,0.86,88.05,NASA POWER Daily,gridded_meteorological_proxy
1982-04-29,3.97,24.38,27.63,22.19,0.91,88.54,NASA POWER Daily,gridded_meteorological_proxy
1982-04-30,3.1,24.65,28.7,21.82,1.06,87.58,NASA POWER Daily,gridded_meteorological_proxy
1982-05-01,0.96,24.54,28.72,21.48,1.14,87.19,NASA POWER Daily,gridded_meteorological_proxy
1982-05-02,2.31,24.99,29.14,22.35,0.83,85.02,NASA POWER Daily,gridded_meteorological_proxy
1982-05-03,0.41,24.6,28.49,21.87,1.09,86.34,NASA POWER Daily,gridded_meteorological_proxy
1982-05-04,0.22,24.09,26.8,22.23,1.11,88.5,NASA POWER Daily,gridded_meteorological_proxy
1982-05-05,7.18,24.24,28.43,20.94,1.02,87.84,NASA POWER Daily,gridded_meteorological_proxy
1982-05-06,4.75,24.46,28.52,21.9,1.2,87.6,NASA POWER Daily,gridded_meteorological_proxy
1982-05-07,1.23,24.07,28.15,21.19,1.17,85.57,NASA POWER Daily,gridded_meteorological_proxy
1982-05-08,0.5,23.81,27.81,20.95,0.98,86.26,NASA POWER Daily,gridded_meteorological_proxy
1982-05-09,0.26,23.85,26.92,21.39,0.8,87.68,NASA POWER Daily,gridded_meteorological_proxy
1982-05-10,22.15,24.22,27.41,21.86,0.84,88.49,NASA POWER Daily,gridded_meteorological_proxy
1982-05-11,5.56,24.45,28.26,21.8,1.02,86.36,NASA POWER Daily,gridded_meteorological_proxy
